"CountyName","LocationName","Data_Value","geometry"
"Los Angeles",6037139402,0.229,"POINT (-118.5517782 34.1677649)"
"Los Angeles",6037143401,0.226,"POINT (-118.4138689 34.1534939)"
"Los Angeles",6037201401,0.306,"POINT (-118.1857852 34.0782936)"
"Los Angeles",6037189906,0.232,"POINT (-118.3468231 34.0961645)"
"Los Angeles",6037123901,0.302,"POINT (-118.3937977 34.1854544)"
"Los Angeles",6037192610,0.286,"POINT (-118.2961539 34.081365)"
"Los Angeles",6037137000,0.24,"POINT (-118.6402345 34.1661153)"
"Los Angeles",6037189502,0.253,"POINT (-118.3240616 34.1077046)"
"Los Angeles",6037123104,0.299,"POINT (-118.3650028 34.1828906)"
"Los Angeles",6037190302,0.263,"POINT (-118.3177452 34.1039629)"
"Los Angeles",6037134001,0.283,"POINT (-118.5917267 34.2029146)"
"Los Angeles",6037134305,0.323,"POINT (-118.6016952 34.217634)"
"Los Angeles",6037201120,0.273,"POINT (-118.1636455 34.0949804)"
"Los Angeles",6037127806,0.283,"POINT (-118.4572358 34.1885731)"
"Los Angeles",6037181600,0.19,"POINT (-118.2097405 34.1297233)"
"Los Angeles",6037187102,0.273,"POINT (-118.2514556 34.1090483)"
"Los Angeles",6037189907,0.229,"POINT (-118.3517319 34.0961994)"
"Los Angeles",6037194102,0.232,"POINT (-118.3650891 34.116659)"
"Los Angeles",6037143102,0.241,"POINT (-118.3626374 34.1501345)"
"Los Angeles",6037134424,0.194,"POINT (-118.656561 34.2135692)"
"Los Angeles",6037127103,0.292,"POINT (-118.4301703 34.2043745)"
"Los Angeles",6037189702,0.246,"POINT (-118.3410239 34.1124928)"
"Los Angeles",6037143802,0.232,"POINT (-118.3743634 34.1338831)"
"Los Angeles",6037123204,0.312,"POINT (-118.3943295 34.193936)"
"Los Angeles",6037128220,0.3,"POINT (-118.4355767 34.1835533)"
"Los Angeles",6037197700,0.219,"POINT (-118.2457754 34.0685435)"
"Los Angeles",6037191420,0.265,"POINT (-118.2881029 34.0851215)"
"Los Angeles",6037203710,0.336,"POINT (-118.2009322 34.0498932)"
"Los Angeles",6037216700,0.262,"POINT (-118.371949 34.0482451)"
"Los Angeles",6037208501,0.214,"POINT (-118.2719463 34.0695316)"
"Los Angeles",6037270300,0.265,"POINT (-118.3708123 34.0399075)"
"Los Angeles",6037269906,0.211,"POINT (-118.4031746 34.0249593)"
"Los Angeles",6037237710,0.371,"POINT (-118.2861364 33.9726959)"
"Los Angeles",6037218800,0.314,"POINT (-118.3230095 34.0377797)"
"Los Angeles",6037211121,0.246,"POINT (-118.2854106 34.07301)"
"Los Angeles",6037211804,0.221,"POINT (-118.3066067 34.0671619)"
"Los Angeles",6037207303,0.258,"POINT (-118.2538919 34.0432917)"
"Los Angeles",6037211701,0.189,"POINT (-118.3184531 34.0653405)"
"Los Angeles",6037231210,0.364,"POINT (-118.2980282 34.0145285)"
"Los Angeles",6037214000,0.219,"POINT (-118.348502 34.0748535)"
"Los Angeles",6037224701,0.207,"POINT (-118.2806701 34.0286296)"
"Los Angeles",6037264305,0.229,"POINT (-118.4788953 34.0476831)"
"Los Angeles",6037240901,0.354,"POINT (-118.2603545 33.9323798)"
"Los Angeles",6037267700,0.184,"POINT (-118.4441579 34.0387217)"
"Los Angeles",6037262601,0.207,"POINT (-118.5557893 34.0738344)"
"Los Angeles",6037241110,0.363,"POINT (-118.2716976 33.936494)"
"Los Angeles",6037218210,0.322,"POINT (-118.3423056 34.0427907)"
"Los Angeles",6037212420,0.258,"POINT (-118.3019777 34.0560876)"
"Los Angeles",6037232701,0.36,"POINT (-118.2892962 33.9921998)"
"Los Angeles",6037271902,0.223,"POINT (-118.4316771 34.0096289)"
"Los Angeles",6037218120,0.298,"POINT (-118.3206759 34.0435631)"
"Los Angeles",6037207306,0.283,"POINT (-118.2464257 34.0488584)"
"Los Angeles",6037207901,0.226,"POINT (-118.2641664 34.0429141)"
"Los Angeles",6037234302,0.363,"POINT (-118.3258096 34.0067851)"
"Los Angeles",6037240010,0.391,"POINT (-118.2637831 33.9583159)"
"Los Angeles",6037222002,0.33,"POINT (-118.3132782 34.0218914)"
"Los Angeles",6037239330,0.346,"POINT (-118.2631028 33.9783876)"
"Los Angeles",6037231302,0.309,"POINT (-118.3058946 34.0140532)"
"Los Angeles",6037218400,0.299,"POINT (-118.3592342 34.0369278)"
"Los Angeles",6037270101,0.217,"POINT (-118.3947356 34.0282202)"
"Los Angeles",6037216302,0.24,"POINT (-118.3575091 34.0590623)"
"Los Angeles",6037232500,0.35,"POINT (-118.3108167 33.9920834)"
"Los Angeles",6037239502,0.347,"POINT (-118.2630441 33.9693296)"
"Los Angeles",6037265410,0.227,"POINT (-118.4632446 34.0656025)"
"Los Angeles",6037222700,0.258,"POINT (-118.2856599 34.0209296)"
"Los Angeles",6037209520,0.332,"POINT (-118.2769503 34.0505519)"
"Los Angeles",6037239702,0.375,"POINT (-118.2750006 33.962202)"
"Los Angeles",6037265201,0.205,"POINT (-118.4364091 34.0668275)"
"Los Angeles",6037273100,0.226,"POINT (-118.4598118 34.0034845)"
"Los Angeles",6037211704,0.214,"POINT (-118.3115783 34.0635115)"
"Los Angeles",6037227020,0.351,"POINT (-118.251933 34.0157537)"
"Los Angeles",6037273502,0.24,"POINT (-118.472226 33.9867153)"
"Los Angeles",6037226420,0.353,"POINT (-118.2570623 34.0218419)"
"Los Angeles",6037262302,0.215,"POINT (-118.4768411 34.0751234)"
"Los Angeles",6037207502,0.242,"POINT (-118.253084 34.052707)"
"Los Angeles",6037211802,0.244,"POINT (-118.3047254 34.0635374)"
"Los Angeles",6037217002,0.251,"POINT (-118.3804933 34.0495333)"
"Los Angeles",6037214504,0.207,"POINT (-118.3501895 34.0671209)"
"Los Angeles",6037265303,0.209,"POINT (-118.4534106 34.067274)"
"Los Angeles",6037240500,0.364,"POINT (-118.2756654 33.946927)"
"Los Angeles",6037236203,0.395,"POINT (-118.3467705 34.0184551)"
"Los Angeles",6037262802,0.208,"POINT (-118.5024565 34.0458645)"
"Los Angeles",6037264102,0.205,"POINT (-118.4693771 34.0595085)"
"Los Angeles",6037267201,0.194,"POINT (-118.4402893 34.0443021)"
"Los Angeles",6037272302,0.262,"POINT (-118.4274418 34.0021096)"
"Los Angeles",6037234301,0.328,"POINT (-118.3313568 34.00781)"
"Los Angeles",6037239601,0.341,"POINT (-118.2752978 33.972837)"
"Los Angeles",6037218500,0.314,"POINT (-118.3505694 34.0373857)"
"Los Angeles",6037212702,0.194,"POINT (-118.3261907 34.0585147)"
"Los Angeles",6037270200,0.275,"POINT (-118.3797742 34.0328855)"
"Los Angeles",6037219901,0.326,"POINT (-118.3605226 34.0297377)"
"Los Angeles",6037224600,0.346,"POINT (-118.2718023 34.0222989)"
"Los Angeles",6037232300,0.339,"POINT (-118.2981841 33.9974228)"
"Los Angeles",6037239320,0.354,"POINT (-118.2717384 33.9785676)"
"Los Angeles",6037240600,0.358,"POINT (-118.2684059 33.946945)"
"Los Angeles",6037221602,0.32,"POINT (-118.2921027 34.0384299)"
"Los Angeles",6037214503,0.206,"POINT (-118.3541156 34.0668419)"
"Los Angeles",6037262301,0.202,"POINT (-118.4910639 34.0925404)"
"Los Angeles",6037235202,0.361,"POINT (-118.330376 33.9730801)"
"Los Angeles",6037234502,0.349,"POINT (-118.3244227 34.0018666)"
"Los Angeles",6037231720,0.352,"POINT (-118.284071 34.0074463)"
"Los Angeles",6037219300,0.319,"POINT (-118.3318299 34.0267587)"
"Los Angeles",6037240302,0.356,"POINT (-118.2892796 33.9564141)"
"Los Angeles",6037228310,0.365,"POINT (-118.262416 34.011351)"
"Los Angeles",6037211910,0.266,"POINT (-118.2985036 34.0672078)"
"Los Angeles",6037234001,0.309,"POINT (-118.3235438 34.0126054)"
"Los Angeles",6037273403,0.25,"POINT (-118.4792029 33.9918529)"
"Los Angeles",6037216301,0.226,"POINT (-118.3681221 34.061113)"
"Los Angeles",6037224310,0.302,"POINT (-118.2827213 34.044384)"
"Los Angeles",6037234600,0.329,"POINT (-118.327561 33.9920177)"
"Los Angeles",6037216800,0.236,"POINT (-118.3706043 34.0557841)"
"Los Angeles",6037208802,0.291,"POINT (-118.2786688 34.0621454)"
"Los Angeles",6037212304,0.311,"POINT (-118.2979144 34.0598538)"
"Los Angeles",6037219902,0.319,"POINT (-118.3698125 34.0296515)"
"Los Angeles",6037273404,0.215,"POINT (-118.4776885 33.9949842)"
"Los Angeles",6037269000,0.209,"POINT (-118.404305 34.043325)"
"Los Angeles",6037234902,0.385,"POINT (-118.3340918 33.9822575)"
"Los Angeles",6037211124,0.2,"POINT (-118.2880332 34.0663331)"
"Los Angeles",6037218900,0.339,"POINT (-118.3230172 34.0326941)"
"Los Angeles",6037207902,0.201,"POINT (-118.2590061 34.0398342)"
"Los Angeles",6037240020,0.345,"POINT (-118.2637866 33.9542479)"
"Los Angeles",6037240301,0.375,"POINT (-118.283803 33.956406)"
"Los Angeles",6037207501,0.206,"POINT (-118.2529675 34.0564422)"
"Los Angeles",6037269903,0.208,"POINT (-118.4064763 34.0209031)"
"Los Angeles",6037214800,0.233,"POINT (-118.3730522 34.0713889)"
"Los Angeles",6037265100,0.202,"POINT (-118.4288493 34.0737151)"
"Los Angeles",6037209510,0.286,"POINT (-118.2819584 34.0529626)"
"Los Angeles",6037228600,0.367,"POINT (-118.2608661 34.0036935)"
"Los Angeles",6037264303,0.196,"POINT (-118.4660451 34.0514491)"
"Los Angeles",6037271804,0.211,"POINT (-118.4138661 34.0201691)"
"Los Angeles",6037235100,0.304,"POINT (-118.3463239 33.9852423)"
"Los Angeles",6037208710,0.187,"POINT (-118.2825414 34.0657276)"
"Los Angeles",6037224020,0.346,"POINT (-118.2686569 34.0304827)"
"Los Angeles",6037222200,0.311,"POINT (-118.3024156 34.0309167)"
"Los Angeles",6037273200,0.257,"POINT (-118.4669749 33.9975862)"
"Los Angeles",6037231800,0.362,"POINT (-118.2774651 34.0074446)"
"Los Angeles",6037214100,0.23,"POINT (-118.3392739 34.0746639)"
"Los Angeles",6037234501,0.316,"POINT (-118.3244351 33.9974948)"
"Los Angeles",6037216401,0.218,"POINT (-118.3797321 34.0567002)"
"Los Angeles",6037241300,0.352,"POINT (-118.2862377 33.9261331)"
"Los Angeles",6037271500,0.217,"POINT (-118.4382414 34.0166821)"
"Los Angeles",6037262704,0.223,"POINT (-118.5419865 34.040805)"
"Los Angeles",6037211201,0.273,"POINT (-118.2984693 34.0745294)"
"Los Angeles",6037240200,0.369,"POINT (-118.2761415 33.9560337)"
"Los Angeles",6037211921,0.248,"POINT (-118.292902 34.067232)"
"Los Angeles",6037221303,0.314,"POINT (-118.3084384 34.0453825)"
"Los Angeles",6037218110,0.288,"POINT (-118.3275531 34.0443254)"
"Los Angeles",6037207307,0.351,"POINT (-118.2492681 34.046001)"
"Los Angeles",6037228410,0.34,"POINT (-118.2691132 34.01374)"
"Los Angeles",6037214904,0.214,"POINT (-118.3857264 34.0743077)"
"Los Angeles",6037265420,0.202,"POINT (-118.4594425 34.0704417)"
"Los Angeles",6037265701,0.21,"POINT (-118.4220876 34.0627353)"
"Los Angeles",6037209403,0.307,"POINT (-118.2738446 34.0531328)"
"Los Angeles",6037267406,0.207,"POINT (-118.464012 34.0433912)"
"Los Angeles",6037243100,0.372,"POINT (-118.2351416 33.9326936)"
"Los Angeles",6037216100,0.236,"POINT (-118.3379721 34.0569255)"
"Los Angeles",6037232401,0.335,"POINT (-118.3082233 34.0001927)"
"Los Angeles",6037211123,0.168,"POINT (-118.2871904 34.0627183)"
"Los Angeles",6037272301,0.223,"POINT (-118.4222404 34.0050155)"
"Los Angeles",6037213401,0.292,"POINT (-118.2879026 34.0537069)"
"Los Angeles",6037211420,0.235,"POINT (-118.3029423 34.0726363)"
"Los Angeles",6037232602,0.332,"POINT (-118.2958368 33.9920845)"
"Los Angeles",6037272201,0.242,"POINT (-118.4341265 34.0003832)"
"Los Angeles",6037214902,0.209,"POINT (-118.3800897 34.0729569)"
"Los Angeles",6037216902,0.281,"POINT (-118.3622486 34.054212)"
"Los Angeles",6037271703,0.205,"POINT (-118.4150805 34.0229895)"
"Los Angeles",6037261104,0.221,"POINT (-118.4072679 34.1126013)"
"Los Angeles",6037209201,0.211,"POINT (-118.2626532 34.0523851)"
"Los Angeles",6037273700,0.23,"POINT (-118.4526783 33.9983793)"
"Los Angeles",6037212303,0.291,"POINT (-118.2935144 34.0597633)"
"Los Angeles",6037267600,0.23,"POINT (-118.4524613 34.0340797)"
"Los Angeles",6037221820,0.218,"POINT (-118.2864985 34.0304526)"
"Los Angeles",6037217102,0.263,"POINT (-118.3537896 34.0508918)"
"Los Angeles",6037239802,0.349,"POINT (-118.2629489 33.962408)"
"Los Angeles",6037232120,0.352,"POINT (-118.2839315 33.9996748)"
"Los Angeles",6037267300,0.212,"POINT (-118.4496931 34.0452043)"
"Los Angeles",6037265523,0.197,"POINT (-118.438695 34.0520292)"
"Los Angeles",6037238400,0.329,"POINT (-118.3089917 33.9563491)"
"Los Angeles",6037213201,0.235,"POINT (-118.3045301 34.0526559)"
"Los Angeles",6037238200,0.367,"POINT (-118.2979777 33.9634958)"
"Los Angeles",6037216201,0.227,"POINT (-118.3477029 34.0593993)"
"Los Angeles",6037208904,0.349,"POINT (-118.2700929 34.0595681)"
"Los Angeles",6037234901,0.37,"POINT (-118.3286609 33.9817876)"
"Los Angeles",6037212410,0.254,"POINT (-118.3022261 34.0595607)"
"Los Angeles",6037236400,0.301,"POINT (-118.3512616 34.0067001)"
"Los Angeles",6037218300,0.309,"POINT (-118.3548171 34.0427467)"
"Los Angeles",6037224010,0.298,"POINT (-118.2658976 34.0367636)"
"Los Angeles",6037211310,0.286,"POINT (-118.2984928 34.0709091)"
"Los Angeles",6037211500,0.211,"POINT (-118.3152596 34.0724565)"
"Los Angeles",6037228210,0.346,"POINT (-118.2534818 34.010412)"
"Los Angeles",6037243002,0.321,"POINT (-118.2314369 33.9390066)"
"Los Angeles",6037238100,0.359,"POINT (-118.3111989 33.963628)"
"Los Angeles",6037232800,0.355,"POINT (-118.2771883 33.9923979)"
"Los Angeles",6037265521,0.173,"POINT (-118.4448253 34.056703)"
"Los Angeles",6037237720,0.381,"POINT (-118.2861511 33.9692863)"
"Los Angeles",6037239801,0.344,"POINT (-118.2629318 33.9660533)"
"Los Angeles",6037269601,0.29,"POINT (-118.3794518 34.0418546)"
"Los Angeles",6037269909,0.217,"POINT (-118.4105667 34.0259582)"
"Los Angeles",6037214903,0.235,"POINT (-118.3891907 34.0742469)"
"Los Angeles",6037265203,0.207,"POINT (-118.4382515 34.0621133)"
"Los Angeles",6037214400,0.248,"POINT (-118.3573276 34.0781666)"
"Los Angeles",6037261200,0.221,"POINT (-118.4418058 34.1132765)"
"Los Angeles",6037209820,0.328,"POINT (-118.2782548 34.0472132)"
"Los Angeles",6037214505,0.221,"POINT (-118.3506352 34.0689566)"
"Los Angeles",6037239310,0.334,"POINT (-118.2773062 33.9785291)"
"Los Angeles",6037271704,0.197,"POINT (-118.4195622 34.028889)"
"Los Angeles",6037207711,0.207,"POINT (-118.2647778 34.0463506)"
"Los Angeles",6037221500,0.358,"POINT (-118.3046372 34.0348455)"
"Los Angeles",6037229410,0.366,"POINT (-118.2695618 33.9922359)"
"Los Angeles",6037211803,0.189,"POINT (-118.3022323 34.067188)"
"Los Angeles",6037264304,0.2,"POINT (-118.4624275 34.0505183)"
"Los Angeles",6037221900,0.263,"POINT (-118.289558 34.0267671)"
"Los Angeles",6037221120,0.353,"POINT (-118.2878972 34.0421001)"
"Los Angeles",6037269908,0.209,"POINT (-118.4132103 34.0296868)"
"Los Angeles",6037239501,0.35,"POINT (-118.2628927 33.9729857)"
"Los Angeles",6037271801,0.226,"POINT (-118.4182342 34.0167262)"
"Los Angeles",6037226002,0.32,"POINT (-118.2477706 34.0326185)"
"Los Angeles",6037232601,0.34,"POINT (-118.3023519 33.9921082)"
"Los Angeles",6037238320,0.376,"POINT (-118.2861548 33.9621527)"
"Los Angeles",6037232110,0.359,"POINT (-118.2893178 33.9994947)"
"Los Angeles",6037209810,0.339,"POINT (-118.2823449 34.0491173)"
"Los Angeles",6037234200,0.298,"POINT (-118.3311523 34.0164073)"
"Los Angeles",6037229300,0.361,"POINT (-118.2706778 33.9979135)"
"Los Angeles",6037221302,0.322,"POINT (-118.3114921 34.0417457)"
"Los Angeles",6037228900,0.359,"POINT (-118.2430143 33.9920544)"
"Los Angeles",6037219010,0.321,"POINT (-118.3229262 34.0276144)"
"Los Angeles",6037240902,0.363,"POINT (-118.2637959 33.9352313)"
"Los Angeles",6037220000,0.338,"POINT (-118.3401928 34.0278406)"
"Los Angeles",6037214700,0.234,"POINT (-118.3661529 34.0664969)"
"Los Angeles",6037267503,0.211,"POINT (-118.4542291 34.0424856)"
"Los Angeles",6037212701,0.183,"POINT (-118.3193139 34.0543037)"
"Los Angeles",6037237102,0.362,"POINT (-118.2837235 33.9857553)"
"Los Angeles",6037237600,0.36,"POINT (-118.2838719 33.9785135)"
"Los Angeles",6037269800,0.215,"POINT (-118.3968111 34.032045)"
"Los Angeles",6037228100,0.351,"POINT (-118.2439607 34.009617)"
"Los Angeles",6037272202,0.241,"POINT (-118.4391489 33.9975532)"
"Los Angeles",6037262100,0.196,"POINT (-118.4569641 34.108023)"
"Los Angeles",6037209402,0.337,"POINT (-118.2772209 34.0546619)"
"Los Angeles",6037265307,0.192,"POINT (-118.4490612 34.0613919)"
"Los Angeles",6037269500,0.205,"POINT (-118.3937878 34.0433812)"
"Los Angeles",6037237900,0.331,"POINT (-118.3111925 33.9709293)"
"Los Angeles",6037229200,0.353,"POINT (-118.2608283 33.9982715)"
"Los Angeles",6037228710,0.347,"POINT (-118.2542903 33.9993679)"
"Los Angeles",6037216901,0.263,"POINT (-118.3635867 34.0475565)"
"Los Angeles",6037242202,0.365,"POINT (-118.240423 33.9465593)"
"Los Angeles",6037242000,0.359,"POINT (-118.2502155 33.9392821)"
"Los Angeles",6037267101,0.201,"POINT (-118.4279971 34.050791)"
"Los Angeles",6037234700,0.353,"POINT (-118.3276852 33.9872213)"
"Los Angeles",6037271702,0.2,"POINT (-118.4259054 34.0251282)"
"Los Angeles",6037262706,0.21,"POINT (-118.5245644 34.0351983)"
"Los Angeles",6037219500,0.279,"POINT (-118.3405648 34.0209191)"
"Los Angeles",6037236001,0.26,"POINT (-118.3717636 34.0168971)"
"Los Angeles",6037227010,0.348,"POINT (-118.2469968 34.0185256)"
"Los Angeles",6037229420,0.36,"POINT (-118.2608177 33.9925311)"
"Los Angeles",6037236204,0.369,"POINT (-118.3491895 34.0147165)"
"Los Angeles",6037221210,0.305,"POINT (-118.3028632 34.0436624)"
"Los Angeles",6037236102,0.336,"POINT (-118.3409807 34.0099782)"
"Los Angeles",6037273300,0.268,"POINT (-118.4722072 33.9955541)"
"Los Angeles",6037208620,0.236,"POINT (-118.2779829 34.069709)"
"Los Angeles",6037265522,0.195,"POINT (-118.4414877 34.0563691)"
"Los Angeles",6037212610,0.212,"POINT (-118.3138698 34.0598448)"
"Los Angeles",6037271400,0.211,"POINT (-118.4473997 34.0100779)"
"Los Angeles",6037208902,0.373,"POINT (-118.2723721 34.0564462)"
"Los Angeles",6037221220,0.319,"POINT (-118.2960214 34.0435736)"
"Los Angeles",6037269700,0.254,"POINT (-118.387153 34.036336)"
"Los Angeles",6037224200,0.328,"POINT (-118.2767182 34.0406213)"
"Los Angeles",6037214501,0.204,"POINT (-118.3578948 34.0712362)"
"Los Angeles",6037208001,0.238,"POINT (-118.2552847 34.0605441)"
"Los Angeles",6037207400,0.288,"POINT (-118.246642 34.0562223)"
"Los Angeles",6037234002,0.344,"POINT (-118.3190195 34.0114647)"
"Los Angeles",6037221401,0.332,"POINT (-118.3132694 34.033886)"
"Los Angeles",6037240401,0.36,"POINT (-118.2857158 33.9499184)"
"Los Angeles",6037241002,0.33,"POINT (-118.2614024 33.9252619)"
"Los Angeles",6037231301,0.325,"POINT (-118.3020819 34.0153549)"
"Los Angeles",6037261102,0.217,"POINT (-118.4248437 34.1132006)"
"Los Angeles",6037213202,0.267,"POINT (-118.3045035 34.0490294)"
"Los Angeles",6037271600,0.191,"POINT (-118.4304607 34.0210549)"
"Los Angeles",6037217001,0.224,"POINT (-118.38703 34.0523836)"
"Los Angeles",6037231601,0.32,"POINT (-118.3023599 34.00727)"
"Los Angeles",6037262303,0.201,"POINT (-118.4868492 34.0660696)"
"Los Angeles",6037237201,0.364,"POINT (-118.2991149 33.9857256)"
"Los Angeles",6037229100,0.343,"POINT (-118.2520958 33.9921607)"
"Los Angeles",6037208801,0.274,"POINT (-118.2770843 34.059675)"
"Los Angeles",6037226410,0.363,"POINT (-118.2622815 34.0241996)"
"Los Angeles",6037267504,0.22,"POINT (-118.4574873 34.040449)"
"Los Angeles",6037207305,0.25,"POINT (-118.2496616 34.049428)"
"Los Angeles",6037231710,0.362,"POINT (-118.2893576 34.0073136)"
"Los Angeles",6037265304,0.22,"POINT (-118.451161 34.0677546)"
"Los Angeles",6037241201,0.342,"POINT (-118.2858348 33.9402403)"
"Los Angeles",6037221810,0.277,"POINT (-118.2923015 34.0306568)"
"Los Angeles",6037269905,0.209,"POINT (-118.4018807 34.0218574)"
"Los Angeles",6037267502,0.233,"POINT (-118.4621616 34.0375502)"
"Los Angeles",6037208401,0.289,"POINT (-118.2691298 34.0637659)"
"Los Angeles",6037231100,0.383,"POINT (-118.2765579 34.0152478)"
"Los Angeles",6037239201,0.333,"POINT (-118.2771699 33.9857805)"
"Los Angeles",6037265602,0.209,"POINT (-118.434157 34.0602409)"
"Los Angeles",6037222001,0.318,"POINT (-118.3132805 34.0281954)"
"Los Angeles",6037236206,0.348,"POINT (-118.3540683 34.0192273)"
"Los Angeles",6037228320,0.361,"POINT (-118.263636 34.0078219)"
"Los Angeles",6037221402,0.298,"POINT (-118.3090474 34.0384431)"
"Los Angeles",6037213402,0.278,"POINT (-118.2878882 34.0498405)"
"Los Angeles",6037208302,0.317,"POINT (-118.2624816 34.0634788)"
"Los Angeles",6037216202,0.244,"POINT (-118.3487365 34.0550334)"
"Los Angeles",6037269100,0.221,"POINT (-118.3948253 34.0530704)"
"Los Angeles",6037209202,0.367,"POINT (-118.2599943 34.0554715)"
"Los Angeles",6037215101,0.218,"POINT (-118.3535529 34.0636762)"
"Los Angeles",6037212202,0.294,"POINT (-118.287932 34.0563658)"
"Los Angeles",6037211410,0.236,"POINT (-118.3073155 34.0726142)"
"Los Angeles",6037237401,0.341,"POINT (-118.2948084 33.9784675)"
"Los Angeles",6037212501,0.252,"POINT (-118.3053637 34.05607)"
"Los Angeles",6037224320,0.367,"POINT (-118.2808542 34.041585)"
"Los Angeles",6037221710,0.293,"POINT (-118.2876315 34.0346983)"
"Los Angeles",6037215102,0.219,"POINT (-118.3456017 34.0649899)"
"Los Angeles",6037261103,0.224,"POINT (-118.3864111 34.117582)"
"Los Angeles",6037212305,0.323,"POINT (-118.2981624 34.0561038)"
"Los Angeles",6037264306,0.207,"POINT (-118.4691329 34.0453339)"
"Los Angeles",6037208610,0.229,"POINT (-118.2817724 34.072159)"
"Los Angeles",6037241202,0.357,"POINT (-118.2857529 33.9334312)"
"Los Angeles",6037219700,0.347,"POINT (-118.3490693 34.0277561)"
"Los Angeles",6037240800,0.362,"POINT (-118.261893 33.9397051)"
"Los Angeles",6037264000,0.201,"POINT (-118.4815022 34.0545499)"
"Los Angeles",6037270102,0.222,"POINT (-118.3983188 34.0256717)"
"Los Angeles",6037232200,0.346,"POINT (-118.2978735 34.0017243)"
"Los Angeles",6037265306,0.214,"POINT (-118.4489319 34.0657336)"
"Los Angeles",6037217101,0.295,"POINT (-118.3554675 34.0465241)"
"Los Angeles",6037267202,0.206,"POINT (-118.4339786 34.0470561)"
"Los Angeles",6037239602,0.377,"POINT (-118.2749022 33.9694506)"
"Los Angeles",6037267901,0.201,"POINT (-118.4137158 34.056456)"
"Los Angeles",6037218701,0.299,"POINT (-118.3333058 34.0373889)"
"Los Angeles",6037237101,0.356,"POINT (-118.2913772 33.9856234)"
"Los Angeles",6037208301,0.361,"POINT (-118.2658491 34.0619781)"
"Los Angeles",6037269602,0.294,"POINT (-118.384482 34.0432688)"
"Los Angeles",6037211703,0.212,"POINT (-118.311582 34.0671466)"
"Los Angeles",6037267102,0.228,"POINT (-118.4218545 34.0539673)"
"Los Angeles",6037237300,0.347,"POINT (-118.3110714 33.9782832)"
"Los Angeles",6037224420,0.353,"POINT (-118.2769038 34.0316495)"
"Los Angeles",6037213310,0.243,"POINT (-118.2978915 34.0508743)"
"Los Angeles",6037239701,0.384,"POINT (-118.2752631 33.966092)"
"Los Angeles",6037228500,0.391,"POINT (-118.2690648 34.003492)"
"Los Angeles",6037238000,0.344,"POINT (-118.3097251 33.9472944)"
"Los Angeles",6037209104,0.348,"POINT (-118.2663761 34.0591782)"
"Los Angeles",6037231400,0.352,"POINT (-118.3129995 34.0145548)"
"Los Angeles",6037262604,0.211,"POINT (-118.5493086 34.0522392)"
"Los Angeles",6037212203,0.262,"POINT (-118.2903562 34.0597621)"
"Los Angeles",6037213100,0.216,"POINT (-118.3126928 34.0506364)"
"Los Angeles",6037242201,0.36,"POINT (-118.2379637 33.950737)"
"Los Angeles",6037235201,0.377,"POINT (-118.3221148 33.9745535)"
"Los Angeles",6037212306,0.247,"POINT (-118.2940726 34.056128)"
"Los Angeles",6037212800,0.242,"POINT (-118.3305985 34.0518662)"
"Los Angeles",6037272100,0.236,"POINT (-118.4422882 34.0037101)"
"Los Angeles",6037207304,0.343,"POINT (-118.2514975 34.0463014)"
"Los Angeles",6037269300,0.201,"POINT (-118.4122005 34.0444598)"
"Los Angeles",6037221110,0.321,"POINT (-118.2878287 34.0457195)"
"Los Angeles",6037262200,0.212,"POINT (-118.4698062 34.1017341)"
"Los Angeles",6037228720,0.346,"POINT (-118.2499406 33.999367)"
"Los Angeles",6037240700,0.351,"POINT (-118.2593919 33.9470153)"
"Los Angeles",6037262501,0.215,"POINT (-118.5202383 34.0503509)"
"Los Angeles",6037226001,0.357,"POINT (-118.2502706 34.0244804)"
"Los Angeles",6037231220,0.327,"POINT (-118.2893753 34.0145635)"
"Los Angeles",6037219800,0.295,"POINT (-118.3547601 34.029939)"
"Los Angeles",6037232702,0.342,"POINT (-118.2837479 33.9924358)"
"Los Angeles",6037237402,0.31,"POINT (-118.3013342 33.9784618)"
"Los Angeles",6037267403,0.204,"POINT (-118.4566299 34.0474941)"
"Los Angeles",6037228420,0.335,"POINT (-118.2718914 34.0082598)"
"Los Angeles",6037236205,0.413,"POINT (-118.3522256 34.0154268)"
"Los Angeles",6037241120,0.382,"POINT (-118.2768362 33.9364446)"
"Los Angeles",6037218220,0.295,"POINT (-118.3348919 34.0434012)"
"Los Angeles",6037209300,0.319,"POINT (-118.2683015 34.05073)"
"Los Angeles",6037262400,0.195,"POINT (-118.508627 34.0918093)"
"Los Angeles",6037212102,0.229,"POINT (-118.2984975 34.0635726)"
"Los Angeles",6037267902,0.194,"POINT (-118.4201983 34.0475522)"
"Los Angeles",6037239202,0.38,"POINT (-118.2649765 33.9856782)"
"Los Angeles",6037237800,0.363,"POINT (-118.2981214 33.9709601)"
"Los Angeles",6037211320,0.305,"POINT (-118.2941394 34.0708715)"
"Los Angeles",6037228220,0.36,"POINT (-118.2513193 34.0060455)"
"Los Angeles",6037224702,0.234,"POINT (-118.2796034 34.0248596)"
"Los Angeles",6037231603,0.367,"POINT (-118.2937148 34.0072782)"
"Los Angeles",6037242600,0.415,"POINT (-118.2502423 33.9323759)"
"Los Angeles",6037208502,0.293,"POINT (-118.2741645 34.066049)"
"Los Angeles",6037217200,0.29,"POINT (-118.3424594 34.049584)"
