"GEOID20","docpopR","docpopR_S"
"06083002102",49.013000038096465,2598.058234944543
"06019005516",10.029015169337598,474.2334791276707
"06019006502",3.0600890207715135,144.10237388724036
"06083002103",53.269611796499774,2843.0906842216377
"06083002013",0,0
"06013368002",6.644430108941844,385.9566334790631
"06065046103",33.174913801136896,1700.1211443481504
"06047002500",0,0
"06077003312",17.662324940739758,878.6744502901709
"06077003409",10.460023382720737,515.5866443317767
"06077004501",5.497949494580351,272.7869808664298
"06083002206",17.709778456512637,948.8557716549587
"06083002209",5.992734632974462,325.3314625195384
"06083002210",8.048803299140708,435.28218214357156
"06083002304",5.760708350783294,310.1074068717834
"06077005135",2.566204512242934,130.84078839505293
"06019006501",3.0600890207715135,144.10237388724036
"06007001702",0,0
"06007001800",21.273931256464962,1018.9729422810342
"06007002000",37.78709753938067,2070.58570405669
"06007002300",0,0
"06007003200",0,0
"06007001500",0,0
"06007003400",0,0
"06007002200",0,0
"06007003600",0,0
